No	Mchn	EnNo		Name		Mode	IOMd	DateTime	
41315	1	00056031	          	33	0	2017/10/01  07:30:53
41316	1	00056010	          	33	0	2017/10/01  07:32:44
41317	1	00060006	          	33	0	2017/10/01  07:37:37
41318	1	00060008	          	33	0	2017/10/01  08:02:13
41319	1	00058004	          	33	0	2017/10/01  08:12:51
41320	1	00060012	          	33	0	2017/10/01  08:14:15
41321	1	00059003	          	33	0	2017/10/01  09:12:22
41322	1	00060008	          	33	0	2017/10/01  14:06:34
41323	1	00057001	          	33	0	2017/10/01  16:48:59
41324	1	00059003	          	33	0	2017/10/01  17:00:06
41325	1	00056010	          	33	0	2017/10/01  17:00:33
41326	1	00060006	          	33	0	2017/10/01  17:01:01
41327	1	00058004	          	33	0	2017/10/01  17:02:33
41328	1	00056031	          	33	0	2017/10/01  17:05:27
41329	1	00060012	          	33	0	2017/10/01  17:05:50
41330	1	00056031	          	33	0	2017/10/02  07:19:56
41331	1	00056010	          	33	0	2017/10/02  07:19:59
41332	1	00060006	          	33	0	2017/10/02  07:37:37
41333	1	00060013	          	33	0	2017/10/02  07:38:13
41334	1	00057001	          	33	0	2017/10/02  07:41:15
41335	1	00060010	          	33	0	2017/10/02  07:41:29
41336	1	00056038	          	33	0	2017/10/02  07:42:07
41337	1	00056038	          	33	0	2017/10/02  07:42:08
41338	1	00056022	          	33	0	2017/10/02  07:43:58
41339	1	00056038	          	33	0	2017/10/02  07:44:11
41340	1	00059003	          	33	0	2017/10/02  07:49:16
41341	1	00060014	          	33	0	2017/10/02  07:52:15
41342	1	00058004	          	33	0	2017/10/02  07:53:37
41343	1	00060012	          	33	0	2017/10/02  07:53:46
41344	1	00059010	          	33	0	2017/10/02  07:55:55
41345	1	00058003	          	33	0	2017/10/02  07:56:02
41346	1	00060008	          	33	0	2017/10/02  08:00:29
41347	1	00060011	          	33	0	2017/10/02  08:01:19
41348	1	00056008	          	33	0	2017/10/02  08:03:16
41349	1	00056027	          	33	0	2017/10/02  08:10:35
41350	1	00056016	          	33	0	2017/10/02  08:13:29
41351	1	00056001	          	33	0	2017/10/02  09:55:11
41352	1	00060014	          	33	0	2017/10/02  17:01:06
41353	1	00056010	          	33	0	2017/10/02  17:01:35
41354	1	00056022	          	33	0	2017/10/02  17:02:02
41355	1	00060013	          	33	0	2017/10/02  17:03:35
41356	1	00058004	          	33	0	2017/10/02  17:06:19
41357	1	00060006	          	33	0	2017/10/02  17:07:51
41358	1	00059010	          	33	0	2017/10/02  17:10:03
41359	1	00056008	          	33	0	2017/10/02  17:31:09
41360	1	00058003	          	33	0	2017/10/02  18:07:04
41361	1	00056027	          	33	0	2017/10/02  19:00:02
41362	1	00060008	          	33	0	2017/10/02  19:03:44
41363	1	00060010	          	33	0	2017/10/02  19:11:47
41364	1	00059003	          	33	0	2017/10/02  19:12:11
41365	1	00056016	          	33	0	2017/10/02  19:43:20
41366	1	00057001	          	33	0	2017/10/02  20:31:01
41367	1	00056038	          	33	0	2017/10/02  20:31:25
41368	1	00060011	          	33	0	2017/10/02  21:20:18
41369	1	00056001	          	33	0	2017/10/02  21:21:35
41370	1	00060012	          	33	0	2017/10/02  21:53:57
41371	1	00056031	          	33	0	2017/10/02  21:54:37
41372	1	00058001	          	33	0	2017/10/03  07:10:21
41373	1	00056001	          	33	0	2017/10/03  07:19:20
41374	1	00060006	          	33	0	2017/10/03  07:37:11
41375	1	00060013	          	33	0	2017/10/03  07:37:32
41376	1	00056010	          	33	0	2017/10/03  07:38:28
41377	1	00056010	          	33	0	2017/10/03  07:40:56
41378	1	00056038	          	33	0	2017/10/03  07:42:01
41379	1	00057001	          	33	0	2017/10/03  07:44:10
41380	1	00056007	          	33	0	2017/10/03  07:47:20
41381	1	00056022	          	33	0	2017/10/03  07:49:45
41382	1	00059003	          	33	0	2017/10/03  07:51:02
41383	1	00059003	          	33	0	2017/10/03  07:53:11
41384	1	00058004	          	33	0	2017/10/03  07:54:53
41385	1	00060014	          	33	0	2017/10/03  07:55:05
41386	1	00060012	          	33	0	2017/10/03  07:58:02
41387	1	00060011	          	33	0	2017/10/03  07:58:06
41388	1	00059010	          	33	0	2017/10/03  07:58:22
41389	1	00056008	          	33	0	2017/10/03  07:59:40
41390	1	00056027	          	33	0	2017/10/03  08:10:43
41391	1	00056016	          	33	0	2017/10/03  08:11:13
41392	1	00060014	          	33	0	2017/10/03  17:00:44
41393	1	00056022	          	33	0	2017/10/03  17:13:29
41394	1	00058001	          	33	0	2017/10/03  17:13:35
41395	1	00056010	          	33	0	2017/10/03  17:15:39
41396	1	00056022	          	33	0	2017/10/03  17:16:13
41397	1	00056007	          	33	0	2017/10/03  17:16:30
41398	1	00059010	          	33	0	2017/10/03  17:17:17
41399	1	00060006	          	33	0	2017/10/03  17:17:53
41400	1	00060011	          	33	0	2017/10/03  17:20:34
41401	1	00059003	          	33	0	2017/10/03  17:21:57
41402	1	00056016	          	33	0	2017/10/03  17:23:25
41403	1	00056038	          	33	0	2017/10/03  17:37:02
41404	1	00056027	          	33	0	2017/10/03  17:37:13
41405	1	00056008	          	33	0	2017/10/03  17:55:16
41406	1	00056001	          	33	0	2017/10/03  18:00:10
41407	1	00058004	          	33	0	2017/10/03  18:00:58
41408	1	00060012	          	33	0	2017/10/03  18:01:13
41409	1	00060013	          	33	0	2017/10/03  18:04:24
41410	1	00057001	          	33	0	2017/10/03  18:04:53
41411	1	00058001	          	33	0	2017/10/04  07:11:14
41412	1	00058001	          	33	0	2017/10/04  07:11:53
41413	1	00057001	          	33	0	2017/10/04  07:14:14
41414	1	00056009	          	33	0	2017/10/04  07:24:02
41415	1	00060006	          	33	0	2017/10/04  07:29:22
41416	1	00059007	          	33	0	2017/10/04  07:30:15
41417	1	00059007	          	33	0	2017/10/04  07:30:17
41418	1	00056038	          	33	0	2017/10/04  07:42:37
41419	1	00060013	          	33	0	2017/10/04  07:42:51
41420	1	00059003	          	33	0	2017/10/04  07:42:55
41421	1	00056001	          	33	0	2017/10/04  07:43:22
41422	1	00056001	          	33	0	2017/10/04  07:43:24
41423	1	00056022	          	33	0	2017/10/04  07:55:45
41424	1	00056022	          	33	0	2017/10/04  07:55:46
41425	1	00056007	          	33	0	2017/10/04  07:55:51
41426	1	00060008	          	33	0	2017/10/04  07:57:17
41427	1	00056008	          	33	0	2017/10/04  07:58:09
41428	1	00060014	          	33	0	2017/10/04  07:58:54
41429	1	00060012	          	33	0	2017/10/04  08:01:01
41430	1	00059010	          	33	0	2017/10/04  08:01:48
