No	Mchn	EnNo		Name		Mode	IOMd	DateTime	
45251	1	00056001	          	33	0	2018/01/20  06:44:04
45252	1	00058001	          	33	0	2018/01/20  06:44:10
45253	1	00056010	          	33	0	2018/01/20  07:20:14
45254	1	00056031	          	33	0	2018/01/20  07:21:47
45255	1	00057001	          	33	0	2018/01/20  07:30:21
45256	1	00056009	          	33	0	2018/01/20  07:36:47
45257	1	00056007	          	33	0	2018/01/20  07:36:49
45258	1	00060010	          	33	0	2018/01/20  07:37:12
45259	1	00060006	          	33	0	2018/01/20  07:38:02
45260	1	00059003	          	33	0	2018/01/20  07:45:31
45261	1	00060011	          	33	0	2018/01/20  07:47:15
45262	1	00059010	          	33	0	2018/01/20  07:54:36
45263	1	00056016	          	33	0	2018/01/20  07:56:07
45264	1	00060012	          	33	0	2018/01/20  07:56:14
45265	1	00056027	          	33	0	2018/01/20  08:08:09
45266	1	00058004	          	33	0	2018/01/20  08:50:20
45267	1	00060015	          	33	0	2018/01/20  13:30:02
45268	1	00057001	          	33	0	2018/01/20  16:13:46
45269	1	00058004	          	33	0	2018/01/20  17:03:30
45270	1	00056031	          	33	0	2018/01/20  17:06:01
45271	1	00060012	          	33	0	2018/01/20  17:06:51
45272	1	00060011	          	33	0	2018/01/20  17:07:20
45273	1	00059003	          	33	0	2018/01/20  17:08:06
45274	1	00060010	          	33	0	2018/01/20  17:08:50
45275	1	00060006	          	33	0	2018/01/20  17:09:24
45276	1	00056016	          	33	0	2018/01/20  17:10:32
45277	1	00056027	          	33	0	2018/01/20  17:11:20
45278	1	00056007	          	33	0	2018/01/20  17:11:22
45279	1	00056007	          	33	0	2018/01/20  17:11:27
45280	1	00056009	          	33	0	2018/01/20  17:11:55
45281	1	00056010	          	33	0	2018/01/20  17:12:05
45282	1	00060012	          	33	0	2018/01/20  17:12:22
45283	1	00058001	          	33	0	2018/01/20  17:12:37
45284	1	00059007	          	33	0	2018/01/20  17:12:44
45285	1	00059007	          	33	0	2018/01/20  17:12:45
45286	1	00059010	          	33	0	2018/01/20  17:14:40
45287	1	00056008	          	33	0	2018/01/21  08:08:33
45288	1	00060012	          	33	0	2018/01/21  08:27:26
45289	1	00060012	          	33	0	2018/01/21  16:04:56
45290	1	00056008	          	33	0	2018/01/21  16:05:31
45291	1	00058001	          	33	0	2018/01/22  07:04:11
45292	1	00058001	          	33	0	2018/01/22  07:04:14
45293	1	00060010	          	33	0	2018/01/22  07:19:25
45294	1	00056010	          	33	0	2018/01/22  07:20:55
45295	1	00060006	          	33	0	2018/01/22  07:23:44
45296	1	00056031	          	33	0	2018/01/22  07:24:19
45297	1	00057001	          	33	0	2018/01/22  07:28:15
45298	1	00056009	          	33	0	2018/01/22  07:36:22
45299	1	00056022	          	33	0	2018/01/22  07:36:30
45300	1	00060015	          	33	0	2018/01/22  07:40:05
45301	1	00060013	          	33	0	2018/01/22  07:42:32
45302	1	00056038	          	33	0	2018/01/22  07:42:39
45303	1	00056001	          	33	0	2018/01/22  07:42:46
45304	1	00059007	          	33	0	2018/01/22  07:44:34
45305	1	00059007	          	33	0	2018/01/22  07:44:35
45306	1	00059003	          	33	0	2018/01/22  07:44:46
45307	1	00056016	          	33	0	2018/01/22  07:45:48
45308	1	00061001	          	33	0	2018/01/22  07:46:01
45309	1	00059007	          	33	0	2018/01/22  07:46:30
45310	1	00059007	          	33	0	2018/01/22  07:46:31
45311	1	00060011	          	33	0	2018/01/22  07:48:12
45312	1	00056008	          	33	0	2018/01/22  07:49:59
45313	1	00059010	          	33	0	2018/01/22  08:00:40
45314	1	00058004	          	33	0	2018/01/22  08:01:23
45315	1	00060012	          	33	0	2018/01/22  08:01:46
45316	1	00061001	          	33	0	2018/01/22  17:05:27
45317	1	00056038	          	33	0	2018/01/22  17:11:22
45318	1	00060011	          	33	0	2018/01/22  17:14:51
45319	1	00059003	          	33	0	2018/01/22  17:43:37
45320	1	00059010	          	33	0	2018/01/22  17:56:28
45321	1	00056010	          	33	0	2018/01/22  18:00:57
45322	1	00058001	          	33	0	2018/01/22  18:02:32
45323	1	00059010	          	33	0	2018/01/22  18:03:39
45324	1	00060015	          	33	0	2018/01/22  18:03:46
45325	1	00056022	          	33	0	2018/01/22  18:08:09
45326	1	00056022	          	33	0	2018/01/22  18:08:10
45327	1	00060010	          	33	0	2018/01/22  18:08:19
45328	1	00056009	          	33	0	2018/01/22  18:08:55
45329	1	00059007	          	33	0	2018/01/22  18:08:58
45330	1	00059007	          	33	0	2018/01/22  18:09:00
45331	1	00059007	          	33	0	2018/01/22  18:09:01
45332	1	00060006	          	33	0	2018/01/22  18:09:28
45333	1	00056016	          	33	0	2018/01/22  18:10:19
45334	1	00056008	          	33	0	2018/01/22  18:12:00
45335	1	00056001	          	33	0	2018/01/22  18:12:39
45336	1	00058004	          	33	0	2018/01/22  18:15:00
45337	1	00060012	          	33	0	2018/01/22  18:15:39
45338	1	00057001	          	33	0	2018/01/22  19:19:02
45339	1	00060013	          	33	0	2018/01/22  19:30:08
45340	1	00056031	          	33	0	2018/01/22  19:30:24
45341	1	00056027	          	33	0	2018/01/22  19:30:30
45342	1	00058001	          	33	0	2018/01/23  06:54:49
45343	1	00056031	          	33	0	2018/01/23  07:30:37
45344	1	00057001	          	33	0	2018/01/23  07:31:17
45345	1	00060006	          	33	0	2018/01/23  07:34:51
45346	1	00060010	          	33	0	2018/01/23  07:35:41
45347	1	00056022	          	33	0	2018/01/23  07:37:36
45348	1	00056009	          	33	0	2018/01/23  07:37:44
45349	1	00056009	          	33	0	2018/01/23  07:37:45
45350	1	00060013	          	33	0	2018/01/23  07:42:33
45351	1	00056038	          	33	0	2018/01/23  07:44:25
45352	1	00059003	          	33	0	2018/01/23  07:46:09
45353	1	00056008	          	33	0	2018/01/23  07:47:24
45354	1	00060015	          	33	0	2018/01/23  07:47:38
45355	1	00056001	          	33	0	2018/01/23  07:47:45
45356	1	00059007	          	33	0	2018/01/23  07:47:58
45357	1	00059007	          	33	0	2018/01/23  07:47:59
45358	1	00059007	          	33	0	2018/01/23  07:48:00
45359	1	00056016	          	33	0	2018/01/23  07:48:34
45360	1	00061001	          	33	0	2018/01/23  07:51:38
45361	1	00060012	          	33	0	2018/01/23  07:54:28
45362	1	00056027	          	33	0	2018/01/23  07:55:48
45363	1	00059010	          	33	0	2018/01/23  07:56:38
45364	1	00060011	          	33	0	2018/01/23  07:57:55
45365	1	00058004	          	33	0	2018/01/23  08:04:57
45366	1	00059003	          	33	0	2018/01/23  17:00:20
45367	1	00056031	          	33	0	2018/01/23  17:01:12
45368	1	00061001	          	33	0	2018/01/23  17:08:20
45369	1	00060011	          	33	0	2018/01/23  17:11:26
45370	1	00058001	          	33	0	2018/01/23  17:22:01
45371	1	00060010	          	33	0	2018/01/23  17:23:00
45372	1	00056016	          	33	0	2018/01/23  17:27:25
45373	1	00056008	          	33	0	2018/01/23  17:27:51
45374	1	00056022	          	33	0	2018/01/23  17:30:54
45375	1	00056009	          	33	0	2018/01/23  17:31:04
45376	1	00056009	          	33	0	2018/01/23  17:31:05
45377	1	00060012	          	33	0	2018/01/23  17:31:10
45378	1	00059010	          	33	0	2018/01/23  17:31:17
45379	1	00056038	          	33	0	2018/01/23  17:33:36
45380	1	00056038	          	33	0	2018/01/23  17:33:37
45381	1	00060006	          	33	0	2018/01/23  17:33:48
45382	1	00059010	          	33	0	2018/01/23  17:34:31
45383	1	00059007	          	33	0	2018/01/23  17:37:45
45384	1	00056009	          	33	0	2018/01/23  17:38:06
45385	1	00060015	          	33	0	2018/01/23  17:38:31
45386	1	00058004	          	33	0	2018/01/23  17:42:25
45387	1	00056027	          	33	0	2018/01/23  17:42:46
45388	1	00060013	          	33	0	2018/01/23  17:53:42
45389	1	00056001	          	33	0	2018/01/23  18:12:15
45390	1	00057001	          	33	0	2018/01/23  18:34:18
45391	1	00058001	          	33	0	2018/01/24  07:06:39
45392	1	00060006	          	33	0	2018/01/24  07:07:36
45393	1	00057001	          	33	0	2018/01/24  07:08:17
45394	1	00056008	          	33	0	2018/01/24  07:16:31
45395	1	00056038	          	33	0	2018/01/24  07:18:14
45396	1	00056038	          	33	0	2018/01/24  07:18:15
45397	1	00060015	          	33	0	2018/01/24  07:22:28
